% Moku:Go PID Controller
% Input A
% Input B
% Control matrix: 1-1 = 0.5, 1-2 = 0, 2-1 = 0, 2-2 = 0
% Controller 1: PI controller: proportional gain +0.0 dB, integrator crossover 2.100 kHz, input offset -1.500 0 V, output offset 0.000 0 V
% Controller 2: PI controller: proportional gain -10.0 dB, integrator crossover 310.0 Hz, integrator saturation +40.0 dB, input offset 0.000 0 V, output offset 0.000 0 V
% Acquired 2023-06-02 T 20:03:43 -0700
% Time (s), Probe A (V), Probe B (V)
1.8123333333e+00, 5.0022899365e+00, 3.0240594118e+00
1.8126666667e+00, 5.0022899365e+00, 3.0241213210e+00
1.8130000000e+00, 5.0022899365e+00, 3.0242657758e+00
1.8133333333e+00, 5.0022899365e+00, 3.0241138169e+00
1.8136666667e+00, 5.0022899365e+00, 3.0240293952e+00
1.8140000000e+00, 5.0022899365e+00, 3.0238811884e+00
1.8143333333e+00, 5.0022899365e+00, 3.0234703365e+00
1.8146666667e+00, 5.0022899365e+00, 3.0226917815e+00
1.8150000000e+00, 5.0022899365e+00, 3.0229394183e+00
1.8153333333e+00, 5.0022899365e+00, 3.0247666774e+00
1.8156666667e+00, 5.0022899365e+00, 3.0259185635e+00
1.8160000000e+00, 5.0022899365e+00, 3.0264870024e+00
1.8163333333e+00, 5.0022899365e+00, 3.0270423091e+00
1.8166666667e+00, 5.0022899365e+00, 3.0276501448e+00
1.8170000000e+00, 5.0022899365e+00, 3.0276501448e+00
1.8173333333e+00, 5.0022899365e+00, 3.0271567473e+00
1.8176666667e+00, 5.0022899365e+00, 3.0268265650e+00
1.8180000000e+00, 5.0022899365e+00, 3.0267158788e+00
1.8183333333e+00, 5.0022899365e+00, 3.0264288453e+00
1.8186666667e+00, 5.0022899365e+00, 3.0258116295e+00
1.8190000000e+00, 5.0022899365e+00, 3.0249767934e+00
1.8193333333e+00, 5.0022899365e+00, 3.0244383711e+00
1.8196666667e+00, 5.0022899365e+00, 3.0241119408e+00
1.8200000000e+00, 5.0022899365e+00, 3.0239637340e+00
1.8203333333e+00, 5.0022899365e+00, 3.0238793124e+00
1.8206666667e+00, 5.0022899365e+00, 3.0236917087e+00
1.8210000000e+00, 5.0022899365e+00, 3.0232114435e+00
1.8213333333e+00, 5.0022899365e+00, 3.0228925174e+00
1.8216666667e+00, 5.0022899365e+00, 3.0228775091e+00
1.8220000000e+00, 5.0022899365e+00, 3.0232020633e+00
1.8223333333e+00, 5.0022899365e+00, 3.0236654442e+00
1.8226666667e+00, 5.0022899365e+00, 3.0239956266e+00
1.8230000000e+00, 5.0022899365e+00, 3.0249655372e+00
1.8233333333e+00, 5.0022899365e+00, 3.0255227199e+00
1.8236666667e+00, 5.0022899365e+00, 3.0239581059e+00
1.8240000000e+00, 5.0022899365e+00, 3.0239918745e+00
1.8243333333e+00, 5.0022899365e+00, 3.0239862464e+00
1.8246666667e+00, 5.0022899365e+00, 3.0239693621e+00
1.8250000000e+00, 5.0022899365e+00, 3.0240350233e+00
1.8253333333e+00, 5.0022899365e+00, 3.0241344533e+00
1.8256666667e+00, 5.0022899365e+00, 3.0241457095e+00
1.8260000000e+00, 5.0022899365e+00, 3.0242057426e+00
1.8263333333e+00, 5.0022899365e+00, 3.0244402471e+00
1.8266666667e+00, 5.0022899365e+00, 3.0245209167e+00
1.8270000000e+00, 5.0022899365e+00, 3.0248304626e+00
1.8273333333e+00, 5.0022899365e+00, 3.0248229585e+00
1.8276666667e+00, 5.0022899365e+00, 3.0250780994e+00
1.8280000000e+00, 5.0022899365e+00, 3.0252281823e+00
1.8283333333e+00, 5.0022899365e+00, 3.0251850334e+00
1.8286666667e+00, 5.0022899365e+00, 3.0249242644e+00
1.8290000000e+00, 5.0022899365e+00, 3.0246972641e+00
1.8293333333e+00, 5.0022899365e+00, 3.0251024878e+00
1.8296666667e+00, 5.0022899365e+00, 3.0249974298e+00
1.8300000000e+00, 5.0022899365e+00, 3.0242789080e+00
1.8303333333e+00, 5.0022899365e+00, 3.0240875524e+00
1.8306666667e+00, 5.0022899365e+00, 3.0240031307e+00
1.8310000000e+00, 5.0022899365e+00, 3.0237573700e+00
1.8313333333e+00, 5.0022899365e+00, 3.0235153614e+00
1.8316666667e+00, 5.0022899365e+00, 3.0237367336e+00
1.8320000000e+00, 5.0022899365e+00, 3.0257272079e+00
1.8323333333e+00, 5.0022899365e+00, 3.0269016064e+00
1.8326666667e+00, 5.0022899365e+00, 3.0274737974e+00
1.8330000000e+00, 5.0022899365e+00, 3.0280685008e+00
1.8333333333e+00, 5.0022899365e+00, 3.0280497405e+00
1.8336666667e+00, 5.0022899365e+00, 3.0278827733e+00
1.8340000000e+00, 5.0022899365e+00, 3.0274081361e+00
1.8343333333e+00, 5.0022899365e+00, 3.0263969527e+00
1.8346666667e+00, 5.0022899365e+00, 3.0255433563e+00
1.8350000000e+00, 5.0022899365e+00, 3.0248154543e+00
1.8353333333e+00, 5.0022899365e+00, 3.0245434291e+00
1.8356666667e+00, 5.0022899365e+00, 3.0241813542e+00
1.8360000000e+00, 5.0022899365e+00, 3.0240519077e+00
1.8363333333e+00, 5.0022899365e+00, 3.0239975026e+00
1.8366666667e+00, 5.0022899365e+00, 3.0239130810e+00
1.8370000000e+00, 5.0022899365e+00, 3.0238511718e+00
1.8373333333e+00, 5.0022899365e+00, 3.0236354277e+00
1.8376666667e+00, 5.0022899365e+00, 3.0235247415e+00
1.8380000000e+00, 5.0022899365e+00, 3.0231964352e+00
1.8383333333e+00, 5.0022899365e+00, 3.0232039394e+00
1.8386666667e+00, 5.0022899365e+00, 3.0236297996e+00
1.8390000000e+00, 5.0022899365e+00, 3.0237329815e+00
1.8393333333e+00, 5.0022899365e+00, 3.0240838003e+00
1.8396666667e+00, 5.0022899365e+00, 3.0254739430e+00
1.8400000000e+00, 5.0022899365e+00, 3.0257253318e+00
1.8403333333e+00, 5.0022899365e+00, 3.0240350233e+00
1.8406666667e+00, 5.0022899365e+00, 3.0240481556e+00
1.8410000000e+00, 5.0022899365e+00, 3.0241625938e+00
1.8413333333e+00, 5.0022899365e+00, 3.0241663459e+00
1.8416666667e+00, 5.0022899365e+00, 3.0242807841e+00
1.8420000000e+00, 5.0022899365e+00, 3.0244571315e+00
1.8423333333e+00, 5.0022899365e+00, 3.0248023221e+00
1.8426666667e+00, 5.0022899365e+00, 3.0247760576e+00
1.8430000000e+00, 5.0022899365e+00, 3.0248811156e+00
1.8433333333e+00, 5.0022899365e+00, 3.0248661073e+00
1.8436666667e+00, 5.0022899365e+00, 3.0248060742e+00
1.8440000000e+00, 5.0022899365e+00, 3.0250236943e+00
1.8443333333e+00, 5.0022899365e+00, 3.0249599091e+00
1.8446666667e+00, 5.0022899365e+00, 3.0248717354e+00
1.8450000000e+00, 5.0022899365e+00, 3.0249467769e+00
1.8453333333e+00, 5.0022899365e+00, 3.0248529751e+00
1.8456666667e+00, 5.0022899365e+00, 3.0248342147e+00
1.8460000000e+00, 5.0022899365e+00, 3.0249730414e+00
1.8463333333e+00, 5.0022899365e+00, 3.0251268763e+00
1.8466666667e+00, 5.0022899365e+00, 3.0249767934e+00
1.8470000000e+00, 5.0022899365e+00, 3.0242845361e+00
1.8473333333e+00, 5.0022899365e+00, 3.0240575358e+00
1.8476666667e+00, 5.0022899365e+00, 3.0238886925e+00
1.8480000000e+00, 5.0022899365e+00, 3.0234534522e+00
1.8483333333e+00, 5.0022899365e+00, 3.0236541880e+00
1.8486666667e+00, 5.0022899365e+00, 3.0256465383e+00
1.8490000000e+00, 5.0022899365e+00, 3.0267609037e+00
1.8493333333e+00, 5.0022899365e+00, 3.0267027466e+00
1.8496666667e+00, 5.0022899365e+00, 3.0263050270e+00
1.8500000000e+00, 5.0022899365e+00, 3.0258153815e+00
1.8503333333e+00, 5.0022899365e+00, 3.0255940093e+00
1.8506666667e+00, 5.0022899365e+00, 3.0252544468e+00
1.8510000000e+00, 5.0022899365e+00, 3.0245696936e+00
1.8513333333e+00, 5.0022899365e+00, 3.0243520734e+00
1.8516666667e+00, 5.0022899365e+00, 3.0239824943e+00
1.8520000000e+00, 5.0022899365e+00, 3.0239843704e+00
1.8523333333e+00, 5.0022899365e+00, 3.0239168331e+00
1.8526666667e+00, 5.0022899365e+00, 3.0238549239e+00
1.8530000000e+00, 5.0022899365e+00, 3.0238399156e+00
1.8533333333e+00, 5.0022899365e+00, 3.0237104691e+00
1.8536666667e+00, 5.0022899365e+00, 3.0234815927e+00
1.8540000000e+00, 5.0022899365e+00, 3.0235041051e+00
1.8543333333e+00, 5.0022899365e+00, 3.0232977412e+00
1.8546666667e+00, 5.0022899365e+00, 3.0230219639e+00
1.8550000000e+00, 5.0022899365e+00, 3.0231063855e+00
1.8553333333e+00, 5.0022899365e+00, 3.0235735185e+00
1.8556666667e+00, 5.0022899365e+00, 3.0238267833e+00
1.8560000000e+00, 5.0022899365e+00, 3.0242751560e+00
1.8563333333e+00, 5.0022899365e+00, 3.0253463725e+00
1.8566666667e+00, 5.0022899365e+00, 3.0262468698e+00
1.8570000000e+00, 5.0022899365e+00, 3.0242395113e+00
1.8573333333e+00, 5.0022899365e+00, 3.0240687920e+00
1.8576666667e+00, 5.0022899365e+00, 3.0241475855e+00
1.8580000000e+00, 5.0022899365e+00, 3.0242245030e+00
1.8583333333e+00, 5.0022899365e+00, 3.0244252388e+00
1.8586666667e+00, 5.0022899365e+00, 3.0244646356e+00
1.8590000000e+00, 5.0022899365e+00, 3.0247066442e+00
1.8593333333e+00, 5.0022899365e+00, 3.0246409830e+00
1.8596666667e+00, 5.0022899365e+00, 3.0249993059e+00
1.8600000000e+00, 5.0022899365e+00, 3.0247910659e+00
1.8603333333e+00, 5.0022899365e+00, 3.0248604792e+00
1.8606666667e+00, 5.0022899365e+00, 3.0247535451e+00
1.8610000000e+00, 5.0022899365e+00, 3.0248154543e+00
1.8613333333e+00, 5.0022899365e+00, 3.0244121066e+00
1.8616666667e+00, 5.0022899365e+00, 3.0242957924e+00
1.8620000000e+00, 5.0022899365e+00, 3.0243032965e+00
1.8623333333e+00, 5.0022899365e+00, 3.0244608835e+00
1.8626666667e+00, 5.0022899365e+00, 3.0245321729e+00
1.8630000000e+00, 5.0022899365e+00, 3.0243126767e+00
1.8633333333e+00, 5.0022899365e+00, 3.0243032965e+00
1.8636666667e+00, 5.0022899365e+00, 3.0241231970e+00
1.8640000000e+00, 5.0022899365e+00, 3.0239524778e+00
1.8643333333e+00, 5.0022899365e+00, 3.0234159314e+00
1.8646666667e+00, 5.0022899365e+00, 3.0221871278e+00
1.8650000000e+00, 5.0022899365e+00, 3.0225473268e+00
1.8653333333e+00, 5.0022899365e+00, 3.0241663459e+00
1.8656666667e+00, 5.0022899365e+00, 3.0251719012e+00
1.8660000000e+00, 5.0022899365e+00, 3.0257384641e+00
1.8663333333e+00, 5.0022899365e+00, 3.0258922990e+00
1.8666666667e+00, 5.0022899365e+00, 3.0263444237e+00
1.8670000000e+00, 5.0022899365e+00, 3.0261943408e+00
1.8673333333e+00, 5.0022899365e+00, 3.0260498860e+00
1.8676666667e+00, 5.0022899365e+00, 3.0259579603e+00
1.8680000000e+00, 5.0022899365e+00, 3.0252694551e+00
1.8683333333e+00, 5.0022899365e+00, 3.0251287524e+00
1.8686666667e+00, 5.0022899365e+00, 3.0246240987e+00
1.8690000000e+00, 5.0022899365e+00, 3.0244571315e+00
1.8693333333e+00, 5.0022899365e+00, 3.0244289909e+00
1.8696666667e+00, 5.0022899365e+00, 3.0241438334e+00
1.8700000000e+00, 5.0022899365e+00, 3.0242413873e+00
1.8703333333e+00, 5.0022899365e+00, 3.0241625938e+00
1.8706666667e+00, 5.0022899365e+00, 3.0240537837e+00
1.8710000000e+00, 5.0022899365e+00, 3.0239749902e+00
1.8713333333e+00, 5.0022899365e+00, 3.0239112050e+00
1.8716666667e+00, 5.0022899365e+00, 3.0238492958e+00
1.8720000000e+00, 5.0022899365e+00, 3.0239055769e+00
1.8723333333e+00, 5.0022899365e+00, 3.0239787423e+00
1.8726666667e+00, 5.0022899365e+00, 3.0246916360e+00
1.8730000000e+00, 5.0022899365e+00, 3.0266633498e+00
1.8733333333e+00, 5.0022899365e+00, 3.0266633498e+00
1.8736666667e+00, 5.0022899365e+00, 3.0243933462e+00
1.8740000000e+00, 5.0022899365e+00, 3.0244214868e+00
1.8743333333e+00, 5.0022899365e+00, 3.0243952223e+00
1.8746666667e+00, 5.0022899365e+00, 3.0246691235e+00
1.8750000000e+00, 5.0022899365e+00, 3.0243839660e+00
1.8753333333e+00, 5.0022899365e+00, 3.0244383711e+00
1.8756666667e+00, 5.0022899365e+00, 3.0248567271e+00
1.8760000000e+00, 5.0022899365e+00, 3.0246578673e+00
1.8763333333e+00, 5.0022899365e+00, 3.0245509333e+00
1.8766666667e+00, 5.0022899365e+00, 3.0245584374e+00
1.8770000000e+00, 5.0022899365e+00, 3.0247385369e+00
1.8773333333e+00, 5.0022899365e+00, 3.0245077844e+00
1.8776666667e+00, 5.0022899365e+00, 3.0246841318e+00
1.8780000000e+00, 5.0022899365e+00, 3.0245265448e+00
1.8783333333e+00, 5.0022899365e+00, 3.0245115365e+00
1.8786666667e+00, 5.0022899365e+00, 3.0247891898e+00
1.8790000000e+00, 5.0022899365e+00, 3.0248454709e+00
1.8793333333e+00, 5.0022899365e+00, 3.0243314370e+00
1.8796666667e+00, 5.0022899365e+00, 3.0240612878e+00
1.8800000000e+00, 5.0022899365e+00, 3.0239487257e+00
1.8803333333e+00, 5.0022899365e+00, 3.0237892626e+00
1.8806666667e+00, 5.0022899365e+00, 3.0229431704e+00
1.8810000000e+00, 5.0022899365e+00, 3.0217237469e+00
1.8813333333e+00, 5.0022899365e+00, 3.0201291163e+00
1.8816666667e+00, 5.0022899365e+00, 3.0214235812e+00
1.8820000000e+00, 5.0022899365e+00, 3.0238868165e+00
1.8823333333e+00, 5.0022899365e+00, 3.0242864122e+00
1.8826666667e+00, 5.0022899365e+00, 3.0246860078e+00
1.8830000000e+00, 5.0022899365e+00, 3.0252807113e+00
1.8833333333e+00, 5.0022899365e+00, 3.0255152158e+00
1.8836666667e+00, 5.0022899365e+00, 3.0257290839e+00
1.8840000000e+00, 5.0022899365e+00, 3.0260480100e+00
1.8843333333e+00, 5.0022899365e+00, 3.0258660345e+00
1.8846666667e+00, 5.0022899365e+00, 3.0255321001e+00
1.8850000000e+00, 5.0022899365e+00, 3.0250987358e+00
1.8853333333e+00, 5.0022899365e+00, 3.0251024878e+00
1.8856666667e+00, 5.0022899365e+00, 3.0247798096e+00
1.8860000000e+00, 5.0022899365e+00, 3.0245040324e+00
1.8863333333e+00, 5.0022899365e+00, 3.0243408172e+00
1.8866666667e+00, 5.0022899365e+00, 3.0242245030e+00
1.8870000000e+00, 5.0022899365e+00, 3.0241100648e+00
1.8873333333e+00, 5.0022899365e+00, 3.0240762961e+00
1.8876666667e+00, 5.0022899365e+00, 3.0239862464e+00
1.8880000000e+00, 5.0022899365e+00, 3.0239224612e+00
1.8883333333e+00, 5.0022899365e+00, 3.0239468496e+00
1.8886666667e+00, 5.0022899365e+00, 3.0240162630e+00
1.8890000000e+00, 5.0022899365e+00, 3.0244177347e+00
1.8893333333e+00, 5.0022899365e+00, 3.0252732071e+00
1.8896666667e+00, 5.0022899365e+00, 3.0270216727e+00
1.8900000000e+00, 5.0022899365e+00, 3.0271717556e+00
1.8903333333e+00, 5.0022899365e+00, 3.0244984042e+00
1.8906666667e+00, 5.0022899365e+00, 3.0244346190e+00
1.8910000000e+00, 5.0022899365e+00, 3.0244233628e+00
1.8913333333e+00, 5.0022899365e+00, 3.0247366608e+00
1.8916666667e+00, 5.0022899365e+00, 3.0244646356e+00
1.8920000000e+00, 5.0022899365e+00, 3.0244214868e+00
1.8923333333e+00, 5.0022899365e+00, 3.0244421232e+00
1.8926666667e+00, 5.0022899365e+00, 3.0245715696e+00
1.8930000000e+00, 5.0022899365e+00, 3.0245565614e+00
1.8933333333e+00, 5.0022899365e+00, 3.0244721397e+00
1.8936666667e+00, 5.0022899365e+00, 3.0246897599e+00
1.8940000000e+00, 5.0022899365e+00, 3.0246860078e+00
1.8943333333e+00, 5.0022899365e+00, 3.0246541152e+00
1.8946666667e+00, 5.0022899365e+00, 3.0242939163e+00
1.8950000000e+00, 5.0022899365e+00, 3.0239843704e+00
1.8953333333e+00, 5.0022899365e+00, 3.0239524778e+00
1.8956666667e+00, 5.0022899365e+00, 3.0238699322e+00
1.8960000000e+00, 5.0022899365e+00, 3.0238980727e+00
1.8963333333e+00, 5.0022899365e+00, 3.0238511718e+00
1.8966666667e+00, 5.0022899365e+00, 3.0236860806e+00
1.8970000000e+00, 5.0022899365e+00, 3.0232414601e+00
1.8973333333e+00, 5.0022899365e+00, 3.0222527891e+00
1.8976666667e+00, 5.0022899365e+00, 3.0210146053e+00
1.8980000000e+00, 5.0022899365e+00, 3.0205437203e+00
1.8983333333e+00, 5.0022899365e+00, 3.0213316554e+00
1.8986666667e+00, 5.0022899365e+00, 3.0239393455e+00
1.8990000000e+00, 5.0022899365e+00, 3.0243689578e+00
1.8993333333e+00, 5.0022899365e+00, 3.0250049340e+00
1.8996666667e+00, 5.0022899365e+00, 3.0253332403e+00
1.9000000000e+00, 5.0022899365e+00, 3.0261380597e+00
1.9003333333e+00, 5.0022899365e+00, 3.0263275394e+00
1.9006666667e+00, 5.0022899365e+00, 3.0262825145e+00
1.9010000000e+00, 5.0022899365e+00, 3.0262431178e+00
1.9013333333e+00, 5.0022899365e+00, 3.0258829188e+00
1.9016666667e+00, 5.0022899365e+00, 3.0253407444e+00
1.9020000000e+00, 5.0022899365e+00, 3.0249918017e+00
1.9023333333e+00, 5.0022899365e+00, 3.0251343805e+00
1.9026666667e+00, 5.0022899365e+00, 3.0247179005e+00
1.9030000000e+00, 5.0022899365e+00, 3.0246428590e+00
1.9033333333e+00, 5.0022899365e+00, 3.0243689578e+00
1.9036666667e+00, 5.0022899365e+00, 3.0241588417e+00
1.9040000000e+00, 5.0022899365e+00, 3.0241213210e+00
1.9043333333e+00, 5.0022899365e+00, 3.0240913044e+00
1.9046666667e+00, 5.0022899365e+00, 3.0239618579e+00
1.9050000000e+00, 5.0022899365e+00, 3.0239937505e+00
1.9053333333e+00, 5.0022899365e+00, 3.0240669160e+00
1.9056666667e+00, 5.0022899365e+00, 3.0245659415e+00
1.9060000000e+00, 5.0022899365e+00, 3.0261099192e+00
1.9063333333e+00, 5.0022899365e+00, 3.0276895415e+00
1.9066666667e+00, 5.0022899365e+00, 3.0276201282e+00
1.9070000000e+00, 5.0022899365e+00, 3.0247854378e+00
1.9073333333e+00, 5.0022899365e+00, 3.0246916360e+00
1.9076666667e+00, 5.0022899365e+00, 3.0249130082e+00
1.9080000000e+00, 5.0022899365e+00, 3.0250555869e+00
1.9083333333e+00, 5.0022899365e+00, 3.0252431906e+00
1.9086666667e+00, 5.0022899365e+00, 3.0246503632e+00
1.9090000000e+00, 5.0022899365e+00, 3.0250574630e+00
1.9093333333e+00, 5.0022899365e+00, 3.0251643970e+00
1.9096666667e+00, 5.0022899365e+00, 3.0252000417e+00
1.9100000000e+00, 5.0022899365e+00, 3.0246278507e+00
1.9103333333e+00, 5.0022899365e+00, 3.0241944864e+00
1.9106666667e+00, 5.0022899365e+00, 3.0240068828e+00
1.9110000000e+00, 5.0022899365e+00, 3.0238811884e+00
1.9113333333e+00, 5.0022899365e+00, 3.0239243372e+00
1.9116666667e+00, 5.0022899365e+00, 3.0236954608e+00
1.9120000000e+00, 5.0022899365e+00, 3.0236748244e+00
1.9123333333e+00, 5.0022899365e+00, 3.0235735185e+00
1.9126666667e+00, 5.0022899365e+00, 3.0235172374e+00
1.9130000000e+00, 5.0022899365e+00, 3.0235735185e+00
1.9133333333e+00, 5.0022899365e+00, 3.0231364021e+00
1.9136666667e+00, 5.0022899365e+00, 3.0228080958e+00
1.9140000000e+00, 5.0022899365e+00, 3.0223972439e+00
1.9143333333e+00, 5.0022899365e+00, 3.0212697462e+00
1.9146666667e+00, 5.0022899365e+00, 3.0209658284e+00
1.9150000000e+00, 5.0022899365e+00, 3.0218982183e+00
1.9153333333e+00, 5.0022899365e+00, 3.0241832302e+00
1.9156666667e+00, 5.0022899365e+00, 3.0251906615e+00
1.9160000000e+00, 5.0022899365e+00, 3.0258247617e+00
1.9163333333e+00, 5.0022899365e+00, 3.0263481758e+00
1.9166666667e+00, 5.0022899365e+00, 3.0266783581e+00
1.9170000000e+00, 5.0022899365e+00, 3.0268415733e+00
1.9173333333e+00, 5.0022899365e+00, 3.0268847221e+00
1.9176666667e+00, 5.0022899365e+00, 3.0261849606e+00
1.9180000000e+00, 5.0022899365e+00, 3.0259185635e+00
1.9183333333e+00, 5.0022899365e+00, 3.0259673405e+00
1.9186666667e+00, 5.0022899365e+00, 3.0259148115e+00
1.9190000000e+00, 5.0022899365e+00, 3.0254758190e+00
1.9193333333e+00, 5.0022899365e+00, 3.0249355206e+00
1.9196666667e+00, 5.0022899365e+00, 3.0247535451e+00
1.9200000000e+00, 5.0022899365e+00, 3.0247047682e+00
1.9203333333e+00, 5.0022899365e+00, 3.0242132468e+00
1.9206666667e+00, 5.0022899365e+00, 3.0241175689e+00
1.9210000000e+00, 5.0022899365e+00, 3.0240800482e+00
1.9213333333e+00, 5.0022899365e+00, 3.0239993787e+00
1.9216666667e+00, 5.0022899365e+00, 3.0240781722e+00
1.9220000000e+00, 5.0022899365e+00, 3.0240594118e+00
1.9223333333e+00, 5.0022899365e+00, 3.0241832302e+00
1.9226666667e+00, 5.0022899365e+00, 3.0254139098e+00
1.9230000000e+00, 5.0022899365e+00, 3.0270554414e+00
1.9233333333e+00, 5.0022899365e+00, 3.0271229787e+00
1.9236666667e+00, 5.0022899365e+00, 3.0249392727e+00
1.9240000000e+00, 5.0022899365e+00, 3.0245978342e+00
1.9243333333e+00, 5.0022899365e+00, 3.0246428590e+00
1.9246666667e+00, 5.0022899365e+00, 3.0244346190e+00
1.9250000000e+00, 5.0022899365e+00, 3.0242151228e+00
1.9253333333e+00, 5.0022899365e+00, 3.0242282551e+00
1.9256666667e+00, 5.0022899365e+00, 3.0240368994e+00
1.9260000000e+00, 5.0022899365e+00, 3.0240237671e+00
1.9263333333e+00, 5.0022899365e+00, 3.0239712381e+00
1.9266666667e+00, 5.0022899365e+00, 3.0239712381e+00
1.9270000000e+00, 5.0022899365e+00, 3.0239130810e+00
1.9273333333e+00, 5.0022899365e+00, 3.0238643041e+00
1.9276666667e+00, 5.0022899365e+00, 3.0238192792e+00
1.9280000000e+00, 5.0022899365e+00, 3.0238924446e+00
1.9283333333e+00, 5.0022899365e+00, 3.0237798824e+00
1.9286666667e+00, 5.0022899365e+00, 3.0237160972e+00
1.9290000000e+00, 5.0022899365e+00, 3.0236654442e+00
1.9293333333e+00, 5.0022899365e+00, 3.0238098990e+00
1.9296666667e+00, 5.0022899365e+00, 3.0237498659e+00
1.9300000000e+00, 5.0022899365e+00, 3.0234740886e+00
1.9303333333e+00, 5.0022899365e+00, 3.0232714767e+00
1.9306666667e+00, 5.0022899365e+00, 3.0224610291e+00
1.9310000000e+00, 5.0022899365e+00, 3.0214611019e+00
1.9313333333e+00, 5.0022899365e+00, 3.0210352417e+00
1.9316666667e+00, 5.0022899365e+00, 3.0222152684e+00
1.9320000000e+00, 5.0022899365e+00, 3.0242432633e+00
1.9323333333e+00, 5.0022899365e+00, 3.0250030579e+00
1.9326666667e+00, 5.0022899365e+00, 3.0257628525e+00
1.9330000000e+00, 5.0022899365e+00, 3.0267140028e+00
1.9333333333e+00, 5.0022899365e+00, 3.0270216727e+00
1.9336666667e+00, 5.0022899365e+00, 3.0271454911e+00
1.9340000000e+00, 5.0022899365e+00, 3.0271417390e+00
1.9343333333e+00, 5.0022899365e+00, 3.0268040525e+00
1.9346666667e+00, 5.0022899365e+00, 3.0265620439e+00
1.9350000000e+00, 5.0022899365e+00, 3.0264401015e+00
1.9353333333e+00, 5.0022899365e+00, 3.0257009433e+00
1.9356666667e+00, 5.0022899365e+00, 3.0259373239e+00
1.9360000000e+00, 5.0022899365e+00, 3.0252300583e+00
1.9363333333e+00, 5.0022899365e+00, 3.0251212482e+00
1.9366666667e+00, 5.0022899365e+00, 3.0250274464e+00
1.9370000000e+00, 5.0022899365e+00, 3.0246616194e+00
1.9373333333e+00, 5.0022899365e+00, 3.0244102305e+00
1.9376666667e+00, 5.0022899365e+00, 3.0241419574e+00
1.9380000000e+00, 5.0022899365e+00, 3.0240462796e+00
1.9383333333e+00, 5.0022899365e+00, 3.0243351891e+00
1.9386666667e+00, 5.0022899365e+00, 3.0243014205e+00
1.9390000000e+00, 5.0022899365e+00, 3.0248023221e+00
1.9393333333e+00, 5.0022899365e+00, 3.0259391999e+00
1.9396666667e+00, 5.0022899365e+00, 3.0279353023e+00
1.9400000000e+00, 5.0022899365e+00, 3.0275188223e+00
1.9403333333e+00, 5.0022899365e+00, 3.0243445693e+00
1.9406666667e+00, 5.0022899365e+00, 3.0240519077e+00
1.9410000000e+00, 5.0022899365e+00, 3.0240237671e+00
1.9413333333e+00, 5.0022899365e+00, 3.0239862464e+00
1.9416666667e+00, 5.0022899365e+00, 3.0239975026e+00
1.9420000000e+00, 5.0022899365e+00, 3.0239224612e+00
1.9423333333e+00, 5.0022899365e+00, 3.0239262133e+00
1.9426666667e+00, 5.0022899365e+00, 3.0239337174e+00
1.9430000000e+00, 5.0022899365e+00, 3.0238868165e+00
1.9433333333e+00, 5.0022899365e+00, 3.0239149570e+00
1.9436666667e+00, 5.0022899365e+00, 3.0238155271e+00
1.9440000000e+00, 5.0022899365e+00, 3.0238155271e+00
1.9443333333e+00, 5.0022899365e+00, 3.0238567999e+00
1.9446666667e+00, 5.0022899365e+00, 3.0239037008e+00
1.9450000000e+00, 5.0022899365e+00, 3.0238567999e+00
1.9453333333e+00, 5.0022899365e+00, 3.0239205851e+00
1.9456666667e+00, 5.0022899365e+00, 3.0239187091e+00
1.9460000000e+00, 5.0022899365e+00, 3.0239506017e+00
1.9463333333e+00, 5.0022899365e+00, 3.0239112050e+00
1.9466666667e+00, 5.0022899365e+00, 3.0238774363e+00
1.9470000000e+00, 5.0022899365e+00, 3.0236710723e+00
1.9473333333e+00, 5.0022899365e+00, 3.0232264518e+00
1.9476666667e+00, 5.0022899365e+00, 3.0224854176e+00
1.9480000000e+00, 5.0022899365e+00, 3.0220182846e+00
1.9483333333e+00, 5.0022899365e+00, 3.0226317484e+00
1.9486666667e+00, 5.0022899365e+00, 3.0247535451e+00
1.9490000000e+00, 5.0022899365e+00, 3.0257797369e+00
1.9493333333e+00, 5.0022899365e+00, 3.0262918947e+00
1.9496666667e+00, 5.0022899365e+00, 3.0268734659e+00
1.9500000000e+00, 5.0022899365e+00, 3.0272711855e+00
1.9503333333e+00, 5.0022899365e+00, 3.0270010363e+00
1.9506666667e+00, 5.0022899365e+00, 3.0272786897e+00
1.9510000000e+00, 5.0022899365e+00, 3.0274400288e+00
1.9513333333e+00, 5.0022899365e+00, 3.0271154745e+00
1.9516666667e+00, 5.0022899365e+00, 3.0266314572e+00
1.9520000000e+00, 5.0022899365e+00, 3.0268003005e+00
1.9523333333e+00, 5.0022899365e+00, 3.0264007048e+00
1.9526666667e+00, 5.0022899365e+00, 3.0259692165e+00
1.9530000000e+00, 5.0022899365e+00, 3.0258547783e+00
1.9533333333e+00, 5.0022899365e+00, 3.0251643970e+00
1.9536666667e+00, 5.0022899365e+00, 3.0247441650e+00
1.9540000000e+00, 5.0022899365e+00, 3.0246353549e+00
1.9543333333e+00, 5.0022899365e+00, 3.0243670817e+00
1.9546666667e+00, 5.0022899365e+00, 3.0242207509e+00
1.9550000000e+00, 5.0022899365e+00, 3.0243914702e+00
