% Moku:Go PID Controller
% Input A
% Input B
% Control matrix: 1-1 = 1, 1-2 = 0, 2-1 = -1, 2-2 = 1
% Controller 1: PI controller: proportional gain +17.1 dB, integrator crossover 482.9 Hz, input offset 0.000 0 V, output offset 0.000 0 V
% Controller 2: PI controller: proportional gain -10.0 dB, integrator crossover 310.1 Hz, integrator saturation +40.2 dB, input offset 0.000 0 V, output offset 0.000 0 V
% Acquired 2023-05-22 T 17:35:30 -0700
% Time (s), Probe A (V), Probe B (V)
2.1065318400e+00, 2.9997490333e+00, 4.6351720785e-01
2.1068651520e+00, 3.0004117430e+00, 4.7086329597e-01
2.1071984640e+00, 2.9997564202e+00, 4.7038877611e-01
2.1075317760e+00, 2.9993932899e+00, 4.6609277083e-01
2.1078650880e+00, 2.9974634351e+00, 4.4572734433e-01
2.1081984000e+00, 2.9980455926e+00, 4.3280462182e-01
2.1085317120e+00, 3.0002971876e+00, 4.4608338080e-01
2.1088650240e+00, 3.0006855270e+00, 4.5539760661e-01
2.1091983360e+00, 3.0002791307e+00, 4.5941009594e-01
2.1095316480e+00, 2.9992412138e+00, 4.5268098917e-01
2.1098649600e+00, 3.0007054599e+00, 4.6432062028e-01
2.1101982720e+00, 2.9998780108e+00, 4.6216622739e-01
2.1105315840e+00, 2.9993650322e+00, 4.5764527366e-01
2.1108648960e+00, 2.9996349468e+00, 4.5861477392e-01
2.1111982080e+00, 2.9996912279e+00, 4.5934525545e-01
2.1115315200e+00, 2.9999605563e+00, 4.6297896138e-01
2.1118648320e+00, 2.9993639769e+00, 4.5685475898e-01
2.1121981440e+00, 2.9998082457e+00, 4.5919915914e-01
2.1125314560e+00, 2.9995457179e+00, 4.5735108776e-01
2.1128647680e+00, 2.9993590523e+00, 4.5548923924e-01
2.1131980800e+00, 2.9994143953e+00, 4.5557043643e-01
2.1135313920e+00, 2.9997305074e+00, 4.5657722290e-01
2.1138647040e+00, 2.9994842777e+00, 4.5497315346e-01
2.1141980160e+00, 2.9997248793e+00, 4.5641101783e-01
2.1145313280e+00, 2.9990669769e+00, 4.4894562553e-01
2.1148646400e+00, 2.9990991040e+00, 4.4648039692e-01
2.1151979520e+00, 2.9989166595e+00, 4.3885290339e-01
2.1155312640e+00, 2.9984382703e+00, 4.2789755643e-01
2.1158645760e+00, 2.9996790337e+00, 4.3015870749e-01
2.1161978880e+00, 3.0014831941e+00, 4.4921167090e-01
2.1165312000e+00, 3.0019796401e+00, 4.7315546026e-01
2.1168645120e+00, 2.9994610617e+00, 4.6371430888e-01
2.1171978240e+00, 2.9990769434e+00, 4.5812225583e-01
2.1175311360e+00, 2.9993299737e+00, 4.5689503513e-01
2.1178644480e+00, 3.0001170881e+00, 4.6204334703e-01
2.1181977600e+00, 2.9998696858e+00, 4.6064329651e-01
2.1185310720e+00, 2.9998373242e+00, 4.6036236011e-01
2.1188643840e+00, 2.9998441249e+00, 4.6147285620e-01
2.1191976960e+00, 2.9996213456e+00, 4.6002877745e-01
2.1195310080e+00, 2.9992783827e+00, 4.5638956067e-01
2.1198643200e+00, 2.9995105422e+00, 4.5724819891e-01
2.1201976320e+00, 2.9999872899e+00, 4.6123547901e-01
2.1205309440e+00, 2.9995241435e+00, 4.5786025567e-01
2.1208642560e+00, 2.9999321813e+00, 4.6059047437e-01
2.1211975680e+00, 3.0000577585e+00, 4.6331383381e-01
2.1215308800e+00, 2.9992153010e+00, 4.5609648866e-01
2.1218641920e+00, 2.9995716306e+00, 4.5723741170e-01
2.1221975040e+00, 2.9997118643e+00, 4.5973711248e-01
2.1225308160e+00, 2.9999390992e+00, 4.6205431012e-01
2.1228641280e+00, 3.0001165018e+00, 4.6450347517e-01
2.1231974400e+00, 2.9995610779e+00, 4.5949357955e-01
2.1235307520e+00, 3.0001636372e+00, 4.6609523312e-01
2.1238640640e+00, 3.0001060664e+00, 4.7028641489e-01
2.1241973760e+00, 2.9993820337e+00, 4.6547367893e-01
2.1245306880e+00, 2.9980628286e+00, 4.4821092292e-01
2.1248640000e+00, 2.9971093333e+00, 4.2277234321e-01
2.1251973120e+00, 3.0002475899e+00, 4.4297848252e-01
2.1255306240e+00, 3.0005778895e+00, 4.5312918591e-01
2.1258639360e+00, 3.0003596830e+00, 4.5691889596e-01
2.1261972480e+00, 2.9994149816e+00, 4.5374229793e-01
2.1265305600e+00, 2.9999754474e+00, 4.5867597959e-01
2.1268638720e+00, 3.0002162835e+00, 4.6249171965e-01
2.1271971840e+00, 2.9998640577e+00, 4.6195165577e-01
2.1275304960e+00, 2.9994583649e+00, 4.5821541274e-01
2.1278638080e+00, 2.9997465710e+00, 4.5963258209e-01
2.1281971200e+00, 3.0001357312e+00, 4.6335082690e-01
2.1285304320e+00, 2.9991383835e+00, 4.5602619594e-01
2.1288637440e+00, 2.9994163886e+00, 4.5576167485e-01
2.1291970560e+00, 2.9994367905e+00, 4.5515161138e-01
2.1295303680e+00, 2.9996084478e+00, 4.5465293755e-01
2.1298636800e+00, 2.9997687317e+00, 4.5579702641e-01
2.1301969920e+00, 2.9996458513e+00, 4.5630789447e-01
2.1305303040e+00, 2.9999568043e+00, 4.5857426326e-01
2.1308636160e+00, 2.9994804084e+00, 4.5499631078e-01
2.1311969280e+00, 2.9991584337e+00, 4.5242778293e-01
2.1315302400e+00, 2.9990090543e+00, 4.4622408350e-01
2.1318635520e+00, 2.9990602935e+00, 4.4345376453e-01
2.1321968640e+00, 2.9981323592e+00, 4.2784285825e-01
2.1325301760e+00, 2.9988812494e+00, 4.2330173713e-01
2.1328634880e+00, 3.0022946969e+00, 4.5376738992e-01
2.1331968000e+00, 3.0018881834e+00, 4.7339154767e-01
2.1335301120e+00, 2.9999791995e+00, 4.6891937088e-01
2.1338634240e+00, 2.9993303255e+00, 4.6397906447e-01
2.1341967360e+00, 2.9991803599e+00, 4.6027946277e-01
2.1345300480e+00, 2.9998462354e+00, 4.6308964751e-01
2.1348633600e+00, 2.9996087996e+00, 4.6011976520e-01
2.1351966720e+00, 2.9995519322e+00, 4.5973980928e-01
2.1355299840e+00, 2.9995967226e+00, 4.5877863394e-01
2.1358632960e+00, 2.9996195868e+00, 4.5848503430e-01
2.1361966080e+00, 2.9995375102e+00, 4.5743304709e-01
2.1365299200e+00, 2.9998635887e+00, 4.5971506905e-01
2.1368632320e+00, 2.9999415615e+00, 4.6139447307e-01
2.1371965440e+00, 2.9997686144e+00, 4.6043611178e-01
2.1375298560e+00, 2.9994910783e+00, 4.5788974461e-01
2.1378631680e+00, 2.9997312109e+00, 4.5981139178e-01
2.1381964800e+00, 2.9996551142e+00, 4.5967901399e-01
2.1385297920e+00, 2.9996629701e+00, 4.5982933137e-01
2.1388631040e+00, 2.9995780795e+00, 4.5925561610e-01
2.1391964160e+00, 3.0000217620e+00, 4.6295463154e-01
2.1395297280e+00, 3.0000449780e+00, 4.6462670729e-01
2.1398630400e+00, 3.0000153131e+00, 4.6532863790e-01
2.1401963520e+00, 3.0000039397e+00, 4.6839085635e-01
2.1405296640e+00, 2.9999939732e+00, 4.7108625113e-01
2.1408629760e+00, 2.9992226879e+00, 4.6210689775e-01
2.1411962880e+00, 2.9980446545e+00, 4.4613649607e-01
2.1415296000e+00, 2.9965872090e+00, 4.1892125160e-01
2.1418629120e+00, 3.0003189965e+00, 4.4165599437e-01
2.1421962240e+00, 3.0010347042e+00, 4.5515049749e-01
2.1425295360e+00, 3.0004951094e+00, 4.5947446743e-01
2.1428628480e+00, 2.9994005596e+00, 4.5469239294e-01
2.1431961600e+00, 3.0001427663e+00, 4.6072496270e-01
2.1435294720e+00, 2.9994884988e+00, 4.5830282430e-01
2.1438627840e+00, 3.0000989140e+00, 4.6289149120e-01
2.1441960960e+00, 2.9992862386e+00, 4.5623883290e-01
2.1445294080e+00, 2.9995362204e+00, 4.5645188024e-01
2.1448627200e+00, 2.9998509255e+00, 4.5840454063e-01
2.1451960320e+00, 2.9995740929e+00, 4.5620934395e-01
2.1455293440e+00, 2.9999349954e+00, 4.5929929257e-01
2.1458626560e+00, 2.9994233065e+00, 4.5526487706e-01
2.1461959680e+00, 2.9994842777e+00, 4.5485085936e-01
2.1465292800e+00, 2.9997568892e+00, 4.5737442096e-01
2.1468625920e+00, 2.9998868047e+00, 4.5877798905e-01
2.1471959040e+00, 2.9994705592e+00, 4.5440952188e-01
2.1475292160e+00, 2.9995912117e+00, 4.5532303418e-01
2.1478625280e+00, 2.9997497368e+00, 4.5782789405e-01
2.1481958400e+00, 2.9988430251e+00, 4.4541316692e-01
2.1485291520e+00, 2.9988128913e+00, 4.4111464072e-01
2.1488624640e+00, 2.9984254899e+00, 4.3135344932e-01
2.1491957760e+00, 2.9991379145e+00, 4.2817128181e-01
2.1495290880e+00, 3.0017184021e+00, 4.5068816989e-01
2.1498624000e+00, 3.0019640456e+00, 4.7416459177e-01
2.1501957120e+00, 3.0000932859e+00, 4.6973321876e-01
2.1505290240e+00, 2.9993932899e+00, 4.6439308217e-01
2.1508623360e+00, 2.9994950649e+00, 4.6366459393e-01
2.1511956480e+00, 3.0001082942e+00, 4.6721211946e-01
2.1515289600e+00, 2.9989661400e+00, 4.5622458675e-01
2.1518622720e+00, 2.9994302244e+00, 4.5768308752e-01
2.1521955840e+00, 2.9997069397e+00, 4.6049743471e-01
2.1525288960e+00, 2.9997337905e+00, 4.5965421513e-01
2.1528622080e+00, 2.9997429362e+00, 4.6063889955e-01
2.1531955200e+00, 2.9994169749e+00, 4.5776686425e-01
2.1535288320e+00, 2.9996525347e+00, 4.5857520128e-01
2.1538621440e+00, 3.0000514268e+00, 4.6182590273e-01
2.1541954560e+00, 2.9995331719e+00, 4.5843660912e-01
2.1545287680e+00, 2.9995341099e+00, 4.5780004664e-01
2.1548620800e+00, 2.9996820822e+00, 4.5895761950e-01
2.1551953920e+00, 2.9996328363e+00, 4.5955918218e-01
2.1555287040e+00, 2.9996218146e+00, 4.5978248910e-01
2.1558620160e+00, 2.9996886484e+00, 4.5938277617e-01
2.1561953280e+00, 3.0002179250e+00, 4.6529357947e-01
2.1565286400e+00, 2.9998288821e+00, 4.6540291720e-01
2.1568619520e+00, 3.0005700336e+00, 4.7344700799e-01
2.1571952640e+00, 3.0000671386e+00, 4.7257957582e-01
2.1575285760e+00, 3.0001036041e+00, 4.7536326155e-01
2.1578618880e+00, 2.9972200194e+00, 4.4472601010e-01
2.1581952000e+00, 2.9961873789e+00, 4.1837256969e-01
2.1585285120e+00, 3.0002446586e+00, 4.3962835116e-01
2.1588618240e+00, 3.0007544713e+00, 4.5153496565e-01
2.1591951360e+00, 3.0007346557e+00, 4.5847178479e-01
2.1595284480e+00, 2.9996544107e+00, 4.5473501413e-01
2.1598617600e+00, 3.0000741738e+00, 4.6010798135e-01
2.1601950720e+00, 2.9997951134e+00, 4.6084983635e-01
2.1605283840e+00, 2.9994043117e+00, 4.5582475657e-01
2.1608616960e+00, 2.9998098872e+00, 4.5805682907e-01
2.1611950080e+00, 2.9996705915e+00, 4.5725523405e-01
2.1615283200e+00, 2.9998334549e+00, 4.5889219274e-01
2.1618616320e+00, 2.9996704743e+00, 4.5851000903e-01
2.1621949440e+00, 2.9993983318e+00, 4.5496336289e-01
2.1625282560e+00, 2.9997031876e+00, 4.5625683112e-01
2.1628615680e+00, 2.9997490333e+00, 4.5721396125e-01
2.1631948800e+00, 2.9996510104e+00, 4.5743492312e-01
2.1635281920e+00, 2.9996614458e+00, 4.5691655092e-01
2.1638615040e+00, 2.9996235734e+00, 4.5713393659e-01
2.1641948160e+00, 2.9998403728e+00, 4.5890292133e-01
2.1645281280e+00, 2.9990524376e+00, 4.5043883297e-01
2.1648614400e+00, 2.9992758032e+00, 4.4921653686e-01
2.1651947520e+00, 2.9986516694e+00, 4.4037946909e-01
2.1655280640e+00, 2.9985099115e+00, 4.3134313112e-01
2.1658613760e+00, 2.9994533231e+00, 4.3155858213e-01
2.1661946880e+00, 3.0018630914e+00, 4.5565145774e-01
2.1665280000e+00, 3.0016128751e+00, 4.7239971087e-01
2.1668613120e+00, 3.0000718287e+00, 4.6829506126e-01
2.1671946240e+00, 2.9990097578e+00, 4.6062529829e-01
2.1675279360e+00, 2.9991619513e+00, 4.5970949957e-01
2.1678612480e+00, 3.0000202377e+00, 4.6388373839e-01
2.1681945600e+00, 2.9993748813e+00, 4.5869409506e-01
2.1685278720e+00, 2.9995222674e+00, 4.5747385087e-01
2.1688611840e+00, 2.9996803235e+00, 4.5922782732e-01
2.1691944960e+00, 2.9995376275e+00, 4.5860416259e-01
2.1695278080e+00, 2.9997316799e+00, 4.5929964432e-01
2.1698611200e+00, 2.9995278955e+00, 4.5804217254e-01
2.1701944320e+00, 2.9996997873e+00, 4.5922284410e-01
2.1705277440e+00, 2.9999504726e+00, 4.6060964511e-01
2.1708610560e+00, 2.9997342595e+00, 4.5918831331e-01
2.1711943680e+00, 2.9996121999e+00, 4.5954042182e-01
2.1715276800e+00, 2.9997502058e+00, 4.6022324032e-01
2.1718609920e+00, 2.9997482125e+00, 4.6100097451e-01
2.1721943040e+00, 2.9997584135e+00, 4.6075955212e-01
2.1725276160e+00, 2.9999480104e+00, 4.6273144188e-01
2.1728609280e+00, 2.9995324684e+00, 4.6048559223e-01
2.1731942400e+00, 2.9996446788e+00, 4.6247483532e-01
2.1735275520e+00, 3.0000911754e+00, 4.6759846563e-01
2.1738608640e+00, 2.9998445939e+00, 4.7012841748e-01
2.1741941760e+00, 2.9986923560e+00, 4.6202165537e-01
2.1745274880e+00, 2.9985630267e+00, 4.5488562465e-01
2.1748608000e+00, 2.9969440076e+00, 4.1866306214e-01
2.1751941120e+00, 3.0006957280e+00, 4.4135788051e-01
2.1755274240e+00, 3.0005146905e+00, 4.4980133247e-01
2.1758607360e+00, 3.0006878721e+00, 4.5757240139e-01
2.1761940480e+00, 2.9999395682e+00, 4.5635725767e-01
2.1765273600e+00, 3.0000105058e+00, 4.5884576085e-01
2.1768606720e+00, 2.9999908074e+00, 4.6103556392e-01
2.1771939840e+00, 2.9998422488e+00, 4.6108709629e-01
2.1775272960e+00, 2.9997221825e+00, 4.6094328640e-01
2.1778606080e+00, 2.9990799919e+00, 4.5490919235e-01
2.1781939200e+00, 2.9996814960e+00, 4.5855386137e-01
2.1785272320e+00, 2.9992639607e+00, 4.5470693222e-01
2.1788605440e+00, 2.9998200881e+00, 4.5767763529e-01
2.1791938560e+00, 2.9997982792e+00, 4.5797563189e-01
2.1795271680e+00, 2.9993112134e+00, 4.5521223080e-01
2.1798604800e+00, 2.9996341261e+00, 4.5687967508e-01
2.1801937920e+00, 2.9997906578e+00, 4.5682773233e-01
2.1805271040e+00, 2.9998164533e+00, 4.5712567031e-01
2.1808604160e+00, 2.9996827858e+00, 4.5614860729e-01
2.1811937280e+00, 2.9993993871e+00, 4.5379811001e-01
2.1815270400e+00, 2.9997293349e+00, 4.5435212690e-01
2.1818603520e+00, 2.9984843505e+00, 4.4264056153e-01
2.1821936640e+00, 2.9984125921e+00, 4.3341697171e-01
2.1825269760e+00, 2.9993377124e+00, 4.3272406952e-01
2.1828602880e+00, 3.0009793612e+00, 4.4672820956e-01
2.1831936000e+00, 3.0016519201e+00, 4.6979231390e-01
2.1835269120e+00, 2.9995980124e+00, 4.6241966814e-01
2.1838602240e+00, 2.9993862548e+00, 4.5923456932e-01
2.1841935360e+00, 2.9994900231e+00, 4.5761097738e-01
2.1845268480e+00, 3.0001159156e+00, 4.6262814264e-01
2.1848601600e+00, 2.9995982469e+00, 4.5964759038e-01
2.1851934720e+00, 2.9995787830e+00, 4.5807347889e-01
2.1855267840e+00, 2.9999494174e+00, 4.6163718523e-01
2.1858600960e+00, 2.9995694028e+00, 4.5946514588e-01
2.1861934080e+00, 2.9995881632e+00, 4.5814705468e-01
2.1865267200e+00, 2.9995617814e+00, 4.5757052535e-01
2.1868600320e+00, 2.9993413472e+00, 4.5711089652e-01
2.1871933440e+00, 2.9998672235e+00, 4.5884488146e-01
2.1875266560e+00, 2.9998837561e+00, 4.6009174191e-01
2.1878599680e+00, 3.0001021971e+00, 4.6253381320e-01
2.1881932800e+00, 2.9995626022e+00, 4.5791448484e-01
2.1885265920e+00, 2.9996039922e+00, 4.5875037615e-01
2.1888599040e+00, 2.9994372595e+00, 4.5668087389e-01
2.1891932160e+00, 2.9994330385e+00, 4.5800594159e-01
2.1895265280e+00, 3.0001720794e+00, 4.6268137516e-01
2.1898598400e+00, 3.0000285626e+00, 4.6401013632e-01
2.1901931520e+00, 3.0002901524e+00, 4.6990059635e-01
2.1905264640e+00, 3.0002202701e+00, 4.7370484569e-01
2.1908597760e+00, 2.9994010286e+00, 4.7000020214e-01
2.1911930880e+00, 2.9984505818e+00, 4.5957096603e-01
2.1915264000e+00, 2.9972281098e+00, 4.3198221452e-01
2.1918597120e+00, 2.9997616965e+00, 4.4375692023e-01
2.1921930240e+00, 3.0006043885e+00, 4.5525790055e-01
2.1925263360e+00, 3.0003928654e+00, 4.5810238157e-01
2.1928596480e+00, 2.9997072915e+00, 4.5653747438e-01
2.1931929600e+00, 3.0001400695e+00, 4.6207781919e-01
2.1935262720e+00, 2.9996139587e+00, 4.5882559347e-01
2.1938595840e+00, 3.0000591655e+00, 4.6338101936e-01
2.1941928960e+00, 2.9994027874e+00, 4.5836907182e-01
2.1945262080e+00, 2.9995484147e+00, 4.5877282995e-01
2.1948595200e+00, 2.9995532220e+00, 4.5851950646e-01
2.1951928320e+00, 2.9996191178e+00, 4.5882348292e-01
2.1955261440e+00, 2.9997380116e+00, 4.5966687838e-01
2.1958594560e+00, 2.9992530563e+00, 4.5542269859e-01
2.1961927680e+00, 2.9995608434e+00, 4.5659656952e-01
2.1965260800e+00, 2.9996371746e+00, 4.5617334751e-01
2.1968593920e+00, 2.9998580779e+00, 4.5758160569e-01
2.1971927040e+00, 2.9998547948e+00, 4.5781951051e-01
2.1975260160e+00, 2.9996066890e+00, 4.5857385288e-01
2.1978593280e+00, 2.9990389536e+00, 4.5253870356e-01
2.1981926400e+00, 2.9994883815e+00, 4.5236892230e-01
2.1985259520e+00, 2.9986088724e+00, 4.3992382684e-01
2.1988592640e+00, 2.9989973291e+00, 4.3563626372e-01
2.1991925760e+00, 2.9984496438e+00, 4.2474962658e-01
2.1995258880e+00, 3.0018648502e+00, 4.5027004835e-01
2.1998592000e+00, 3.0020737937e+00, 4.7376470296e-01
2.2001925120e+00, 2.9999319468e+00, 4.6860947318e-01
2.2005258240e+00, 2.9995328201e+00, 4.6593143173e-01
2.2008591360e+00, 2.9993760539e+00, 4.6340136262e-01
2.2011924480e+00, 2.9995778450e+00, 4.6270212881e-01
2.2015257600e+00, 2.9992527045e+00, 4.5850309114e-01
2.2018590720e+00, 2.9994839259e+00, 4.5844938961e-01
2.2021923840e+00, 2.9996073926e+00, 4.5771456975e-01
2.2025256960e+00, 2.9998441249e+00, 4.5998175930e-01
2.2028590080e+00, 2.9996966215e+00, 4.5897256916e-01
2.2031923200e+00, 2.9998170396e+00, 4.6025806423e-01
2.2035256320e+00, 2.9998627680e+00, 4.6108791705e-01
2.2038589440e+00, 2.9995247297e+00, 4.5881011617e-01
2.2041922560e+00, 2.9994859192e+00, 4.5775226635e-01
2.2045255680e+00, 2.9998727344e+00, 4.6104213005e-01
2.2048588800e+00, 2.9994410116e+00, 4.5801092481e-01
2.2051921920e+00, 2.9995273093e+00, 4.5728413673e-01
2.2055255040e+00, 2.9996946282e+00, 4.5904256876e-01
2.2058588160e+00, 2.9996607423e+00, 4.5821623351e-01
2.2061921280e+00, 3.0003069195e+00, 4.6520780945e-01
2.2065254400e+00, 3.0001284616e+00, 4.6655040637e-01
2.2068587520e+00, 2.9997056499e+00, 4.6520229859e-01
2.2071920640e+00, 2.9999756819e+00, 4.7117530422e-01
2.2075253760e+00, 2.9993946970e+00, 4.6900648930e-01
2.2078586880e+00, 2.9983307500e+00, 4.5787086700e-01
2.2081920000e+00, 2.9972676239e+00, 4.2863788715e-01
2.2085253120e+00, 3.0002372717e+00, 4.4387780730e-01
2.2088586240e+00, 3.0004711899e+00, 4.5304019145e-01
2.2091919360e+00, 3.0006033332e+00, 4.6042456243e-01
2.2095252480e+00, 2.9995010448e+00, 4.5530597397e-01
2.2098585600e+00, 3.0001818113e+00, 4.6124591446e-01
2.2101918720e+00, 2.9998302891e+00, 4.6287847620e-01
2.2105251840e+00, 2.9996829030e+00, 4.6025483980e-01
2.2108584960e+00, 2.9995365722e+00, 4.5910652986e-01
2.2111918080e+00, 2.9995900392e+00, 4.5774839702e-01
2.2115251200e+00, 2.9995328201e+00, 4.5785626909e-01
2.2118584320e+00, 2.9994673934e+00, 4.5701615670e-01
2.2121917440e+00, 2.9998871564e+00, 4.5934050673e-01
2.2125250560e+00, 2.9997925339e+00, 4.6015230270e-01
2.2128583680e+00, 2.9996401059e+00, 4.5849957358e-01
2.2131916800e+00, 2.9997954652e+00, 4.5916843905e-01
2.2135249920e+00, 2.9995444281e+00, 4.5712027670e-01
2.2138583040e+00, 2.9995148805e+00, 4.5662043035e-01
2.2141916160e+00, 2.9996076271e+00, 4.5660893963e-01
2.2145249280e+00, 2.9992360547e+00, 4.5285030142e-01
2.2148582400e+00, 2.9993037092e+00, 4.5069925022e-01
2.2151915520e+00, 2.9990893721e+00, 4.4561501667e-01
2.2155248640e+00, 2.9983254737e+00, 4.3424055153e-01
2.2158581760e+00, 2.9989319023e+00, 4.3051984443e-01
2.2161914880e+00, 3.0015268119e+00, 4.4910010538e-01
2.2165248000e+00, 3.0017074977e+00, 4.7251016249e-01
2.2168581120e+00, 2.9996890001e+00, 4.6569030247e-01
2.2171914240e+00, 2.9993703085e+00, 4.6215878187e-01
2.2175247360e+00, 2.9993746468e+00, 4.5908812126e-01
2.2178580480e+00, 2.9998547948e+00, 4.6219917528e-01
2.2181913600e+00, 2.9994971754e+00, 4.5922847221e-01
2.2185246720e+00, 2.9993422852e+00, 4.5686689459e-01
2.2188579840e+00, 2.9998546776e+00, 4.5810185394e-01
2.2191912960e+00, 3.0001578919e+00, 4.6218715692e-01
2.2195246080e+00, 2.9996238079e+00, 4.5805155272e-01
2.2198579200e+00, 2.9995300061e+00, 4.5671481841e-01
2.2201912320e+00, 2.9997368390e+00, 4.5798184626e-01
2.2205245440e+00, 2.9994480467e+00, 4.5581901121e-01
2.2208578560e+00, 3.0000345425e+00, 4.6000503387e-01
2.2211911680e+00, 2.9995786658e+00, 4.5950266660e-01
2.2215244800e+00, 2.9993280977e+00, 4.5648746630e-01
2.2218577920e+00, 2.9997921821e+00, 4.5793242443e-01
2.2221911040e+00, 2.9995990676e+00, 4.5712144923e-01
2.2225244160e+00, 3.0002027995e+00, 4.6212343032e-01
2.2228577280e+00, 2.9999614944e+00, 4.6274756406e-01
2.2231910400e+00, 3.0001261165e+00, 4.6654759231e-01
2.2235243520e+00, 2.9997585307e+00, 4.6534182877e-01
2.2238576640e+00, 3.0005289953e+00, 4.7474030033e-01
2.2241909760e+00, 2.9999569215e+00, 4.7257529611e-01
2.2245242880e+00, 2.9983597113e+00, 4.5688178562e-01
2.2248576000e+00, 2.9949422772e+00, 4.0988544127e-01
2.2251909120e+00, 2.9999836550e+00, 4.3360609959e-01
2.2255242240e+00, 3.0012167970e+00, 4.5068465232e-01
2.2258575360e+00, 3.0008710201e+00, 4.5813040486e-01
2.2261908480e+00, 3.0001161501e+00, 4.5940892342e-01
2.2265241600e+00, 3.0001978749e+00, 4.6427758870e-01
2.2268574720e+00, 2.9996287325e+00, 4.5902275313e-01
2.2271907840e+00, 2.9994236583e+00, 4.5723278024e-01
2.2275240960e+00, 2.9997387151e+00, 4.5898042506e-01
2.2278574080e+00, 2.9997484470e+00, 4.5948220608e-01
2.2281907200e+00, 2.9994900231e+00, 4.5862104691e-01
2.2285240320e+00, 2.9989867764e+00, 4.5255511888e-01
2.2288573440e+00, 2.9998742587e+00, 4.5742759486e-01
2.2291906560e+00, 2.9997067052e+00, 4.5746687436e-01
2.2295239680e+00, 2.9997089330e+00, 4.5718570346e-01
2.2298572800e+00, 2.9998866874e+00, 4.5909644617e-01
2.2301905920e+00, 3.0002635362e+00, 4.6403176936e-01
2.2305239040e+00, 2.9990493891e+00, 4.5434010854e-01
2.2308572160e+00, 2.9994369078e+00, 4.5658789285e-01
2.2311905280e+00, 2.9993212971e+00, 4.5466735958e-01
2.2315238400e+00, 2.9990945312e+00, 4.4950251511e-01
2.2318571520e+00, 2.9990653354e+00, 4.4402923858e-01
2.2321904640e+00, 2.9984660591e+00, 4.3168791137e-01
2.2325237760e+00, 2.9990529067e+00, 4.3115968997e-01
2.2328570880e+00, 3.0012241839e+00, 4.4734542542e-01
2.2331904000e+00, 3.0018139627e+00, 4.7213941086e-01
2.2335237120e+00, 2.9998069559e+00, 4.6564410508e-01
2.2338570240e+00, 2.9982428108e+00, 4.5339153782e-01
2.2341903360e+00, 2.9999871726e+00, 4.5692423094e-01
2.2345236480e+00, 3.0001785283e+00, 4.6050745978e-01
2.2348569600e+00, 2.9997082295e+00, 4.5827245596e-01
2.2351902720e+00, 2.9996349468e+00, 4.5690025285e-01
2.2355235840e+00, 2.9998513945e+00, 4.5870828259e-01
2.2358568960e+00, 3.0000001876e+00, 4.6045551703e-01
2.2361902080e+00, 2.9995543945e+00, 4.5714155799e-01
2.2365235200e+00, 2.9994031391e+00, 4.5422273904e-01
2.2368568320e+00, 2.9997750633e+00, 4.5901008988e-01
2.2371901440e+00, 2.9998497530e+00, 4.6077725721e-01
2.2375234560e+00, 2.9997543096e+00, 4.6030150619e-01
2.2378567680e+00, 2.9996181798e+00, 4.5799011254e-01
2.2381900800e+00, 2.9995838249e+00, 4.5664458432e-01
2.2385233920e+00, 2.9998241920e+00, 4.5883010768e-01
2.2388567040e+00, 2.9996576938e+00, 4.5800558984e-01
2.2391900160e+00, 2.9996253322e+00, 4.5801186283e-01
2.2395233280e+00, 2.9999750956e+00, 4.6261190320e-01
2.2398566400e+00, 3.0004023628e+00, 4.6773518175e-01
2.2401899520e+00, 3.0002369199e+00, 4.6956631018e-01
2.2405232640e+00, 2.9995737412e+00, 4.6399178634e-01
2.2408565760e+00, 2.9996409267e+00, 4.6387377195e-01
2.2411898880e+00, 2.9986915352e+00, 4.5503951823e-01
2.2415232000e+00, 2.9950363135e+00, 4.0647791493e-01
2.2418565120e+00, 2.9998963021e+00, 4.3165730853e-01
2.2421898240e+00, 3.0013100125e+00, 4.4977899592e-01
2.2425231360e+00, 3.0012393094e+00, 4.6170167397e-01
2.2428564480e+00, 2.9996544107e+00, 4.5612855715e-01
2.2431897600e+00, 3.0004347245e+00, 4.6363850530e-01
2.2435230720e+00, 2.9999272567e+00, 4.6332860760e-01
2.2438563840e+00, 2.9997973412e+00, 4.6345066719e-01
2.2441896960e+00, 2.9989887697e+00, 4.5585014168e-01
2.2445230080e+00, 2.9995363377e+00, 4.5859970700e-01
2.2448563200e+00, 2.9997068225e+00, 4.5867744524e-01
2.2451896320e+00, 3.0000529511e+00, 4.6182115401e-01
2.2455229440e+00, 2.9994202580e+00, 4.5729451355e-01
2.2458562560e+00, 2.9994909611e+00, 4.5655711414e-01
2.2461895680e+00, 2.9996494861e+00, 4.5705508445e-01
2.2465228800e+00, 2.9997116298e+00, 4.5706827533e-01
2.2468561920e+00, 2.9998080112e+00, 4.5840049542e-01
2.2471895040e+00, 2.9994818154e+00, 4.5759878315e-01
2.2475228160e+00, 2.9994114640e+00, 4.5650540589e-01
2.2478561280e+00, 2.9992823693e+00, 4.5303948793e-01
2.2481894400e+00, 2.9994329212e+00, 4.5213764223e-01
2.2485227520e+00, 2.9992148320e+00, 4.4796774175e-01
2.2488560640e+00, 2.9982370655e+00, 4.3391077957e-01
2.2491893760e+00, 2.9990053022e+00, 4.3001993945e-01
